證券代碼,年月日,收盤價(元),收盤價(元)_週
3045 台灣大,2009/8/28,51.1,34.16
3481 群創,2009/8/28,37.2,31.19
4904 遠傳,2009/8/28,37.4,23.69
6505 台塑化,2009/8/28,78.9,57.94
9904 寶成,2009/8/28,20.6,13.51
0050 元大台灣50,2009/9/4,51.05,38.31
1101 台泥,2009/9/4,35.4,20.33
1102 亞泥,2009/9/4,34.95,20.48
1216 統一,2009/9/4,36.45,18.75
1301 台塑,2009/9/4,60,39.26
1303 南亞,2009/9/4,44.8,30.52
1402 遠東新,2009/9/4,34.8,21.06
2002 中鋼,2009/9/4,30.05,19.47
2105 正新,2009/9/4,68.6,25.84
2301 光寶科,2009/9/4,42,23.33
2303 聯電,2009/9/4,15.25,10.44
2308 台達電,2009/9/4,91.8,64.99
2317 鴻海,2009/9/4,123,61.49
2327 國巨,2009/9/4,8.9,23.67
2330 台積電,2009/9/4,60,43.71
2354 鴻準,2009/9/4,88.5,51.24
2357 華碩,2009/9/4,54.6,123.16
2382 廣達,2009/9/4,71.2,43.06
2395 研華,2009/9/4,57.5,31.72
2408 南亞科,2009/9/4,18.75,139.22
2409 友達,2009/9/4,33.3,25.62
2412 中華電,2009/9/4,56.7,46.96
2454 聯發科,2009/9/4,529,357.33
2474 可成,2009/9/4,91.3,63.09
2492 華新科,2009/9/4,13.15,13.46
2801 彰銀,2009/9/4,14.25,7.69
2823 中壽,2009/9/4,20.05,7.59
2880 華南金,2009/9/4,18.7,8.98
2881 富邦金,2009/9/4,32.6,19.77
2882 國泰金,2009/9/4,49.05,29.49
2883 開發金,2009/9/4,8.16,5.38
2884 玉山金,2009/9/4,10.85,4.54
2885 元大金,2009/9/4,22.2,14.47
2886 兆豐金,2009/9/4,17.5,10.59
2887 台新金,2009/9/4,11.8,5.67
2890 永豐金,2009/9/4,10.75,5.57
2891 中信金,2009/9/4,19.3,8.44
2892 第一金,2009/9/4,19.05,9
2912 統一超,2009/9/4,77.2,56.69
3008 大立光,2009/9/4,417,359.31
3045 台灣大,2009/9/4,51.9,34.69
3481 群創,2009/9/4,40.05,33.58
4904 遠傳,2009/9/4,37.25,23.59
6505 台塑化,2009/9/4,80,58.75
9904 寶成,2009/9/4,21.45,14.07
0050 元大台灣50,2009/9/11,52.5,39.4
1101 台泥,2009/9/11,36.7,21.08
1102 亞泥,2009/9/11,36.2,21.21
1216 統一,2009/9/11,38.45,19.77
1301 台塑,2009/9/11,63.8,41.75
1303 南亞,2009/9/11,48.4,32.97
1402 遠東新,2009/9/11,37.4,22.64
2002 中鋼,2009/9/11,30.8,19.96
2105 正新,2009/9/11,69.2,26.07
2301 光寶科,2009/9/11,40.7,22.61
2303 聯電,2009/9/11,16.05,10.99
2308 台達電,2009/9/11,93.5,66.19
2317 鴻海,2009/9/11,124,61.99
2327 國巨,2009/9/11,8.77,23.33
2330 台積電,2009/9/11,62.4,45.45
2354 鴻準,2009/9/11,88.6,51.3
2357 華碩,2009/9/11,56.3,126.99
2382 廣達,2009/9/11,71.6,43.31
2395 研華,2009/9/11,57.1,31.5
2408 南亞科,2009/9/11,20.1,149.24
2409 友達,2009/9/11,32.85,25.27
2412 中華電,2009/9/11,56.7,46.96
2454 聯發科,2009/9/11,492,332.33
2474 可成,2009/9/11,85.3,65.56
2492 華新科,2009/9/11,13.2,13.52
2801 彰銀,2009/9/11,14.65,7.91
2823 中壽,2009/9/11,22.8,8.64
2880 華南金,2009/9/11,19.75,9.48
2881 富邦金,2009/9/11,35.35,21.44
2882 國泰金,2009/9/11,53.5,32.17
2883 開發金,2009/9/11,8.46,5.58
2884 玉山金,2009/9/11,11.6,4.86
2885 元大金,2009/9/11,24.2,15.78
2886 兆豐金,2009/9/11,19.5,11.8
2887 台新金,2009/9/11,12.35,5.94
2890 永豐金,2009/9/11,12.1,6.27
2891 中信金,2009/9/11,20.4,8.92
2892 第一金,2009/9/11,19.9,9.4
2912 統一超,2009/9/11,78.6,57.72
3008 大立光,2009/9/11,399,343.8
3045 台灣大,2009/9/11,51.8,34.62
3481 群創,2009/9/11,40.5,33.96
4904 遠傳,2009/9/11,37.2,23.56
6505 台塑化,2009/9/11,84,61.68
9904 寶成,2009/9/11,21.55,14.13
0050 元大台灣50,2009/9/18,53.3,40
1101 台泥,2009/9/18,36.5,20.97
1102 亞泥,2009/9/18,36.65,21.47
1216 統一,2009/9/18,38.5,19.8
1301 台塑,2009/9/18,66.6,43.58
1303 南亞,2009/9/18,51,34.74
1402 遠東新,2009/9/18,37.6,22.76
2002 中鋼,2009/9/18,30.9,20.02
2105 正新,2009/9/18,69.1,26.03
2301 光寶科,2009/9/18,43.35,24.08
2303 聯電,2009/9/18,15.7,10.75
2308 台達電,2009/9/18,93.8,66.4
2317 鴻海,2009/9/18,129,64.49
2327 國巨,2009/9/18,9.38,24.95
2330 台積電,2009/9/18,62.7,45.67
2354 鴻準,2009/9/18,90.4,52.34
2357 華碩,2009/9/18,58.5,131.96
2382 廣達,2009/9/18,73,44.15
2395 研華,2009/9/18,58.5,32.27
2408 南亞科,2009/9/18,21.5,159.64
2409 友達,2009/9/18,32.45,24.96
2412 中華電,2009/9/18,57,47.21
2454 聯發科,2009/9/18,515,347.87
2474 可成,2009/9/18,91,69.94
2492 華新科,2009/9/18,14.5,14.85
2801 彰銀,2009/9/18,14.8,7.99
2823 中壽,2009/9/18,23.5,8.9
2880 華南金,2009/9/18,20.25,9.72
2881 富邦金,2009/9/18,35.5,21.53
2882 國泰金,2009/9/18,54.2,32.59
2883 開發金,2009/9/18,8.69,5.73
2884 玉山金,2009/9/18,11.95,5
2885 元大金,2009/9/18,24.3,15.84
2886 兆豐金,2009/9/18,20.55,12.43
2887 台新金,2009/9/18,13.7,6.59
2890 永豐金,2009/9/18,12.45,6.45
2891 中信金,2009/9/18,21.5,9.4
2892 第一金,2009/9/18,20.25,9.57
2912 統一超,2009/9/18,80,58.75
3008 大立光,2009/9/18,405.5,349.41
3045 台灣大,2009/9/18,55.6,37.16
3481 群創,2009/9/18,39.6,33.2
4904 遠傳,2009/9/18,37.85,23.97
6505 台塑化,2009/9/18,86.9,63.81
9904 寶成,2009/9/18,21.4,14.03
0050 元大台灣50,2009/9/25,52.35,39.29
1101 台泥,2009/9/25,35.5,20.39
1102 亞泥,2009/9/25,34.75,20.36
1216 統一,2009/9/25,36.5,18.77
1301 台塑,2009/9/25,64,41.88
1303 南亞,2009/9/25,49.55,33.75
1402 遠東新,2009/9/25,36.5,22.09
2002 中鋼,2009/9/25,29.9,19.38
2105 正新,2009/9/25,66.3,24.98
2301 光寶科,2009/9/25,40.55,22.53
2303 聯電,2009/9/25,15.2,10.41
2308 台達電,2009/9/25,89.3,63.22
2317 鴻海,2009/9/25,124,61.99
2327 國巨,2009/9/25,9.03,24.02
2330 台積電,2009/9/25,61.1,44.51
2354 鴻準,2009/9/25,89.6,51.88
2357 華碩,2009/9/25,56.3,126.99
2382 廣達,2009/9/25,69,41.73
2395 研華,2009/9/25,58.4,32.21
2408 南亞科,2009/9/25,21.25,157.78
2409 友達,2009/9/25,31.5,24.23
2412 中華電,2009/9/25,57.2,47.37
2454 聯發科,2009/9/25,509,343.82
2474 可成,2009/9/25,83.5,64.17
2492 華新科,2009/9/25,13.95,14.28
2801 彰銀,2009/9/25,14.45,7.8
2823 中壽,2009/9/25,22.9,8.67
2880 華南金,2009/9/25,19.65,9.44
2881 富邦金,2009/9/25,35.85,21.74
2882 國泰金,2009/9/25,53,31.86
2883 開發金,2009/9/25,8.44,5.56
2884 玉山金,2009/9/25,12.15,5.09
2885 元大金,2009/9/25,23.3,15.19
2886 兆豐金,2009/9/25,19.45,11.77
2887 台新金,2009/9/25,13.5,6.49
2890 永豐金,2009/9/25,12.5,6.48
2891 中信金,2009/9/25,21.25,9.29
2892 第一金,2009/9/25,19.9,9.4
2912 統一超,2009/9/25,78.6,57.72
3008 大立光,2009/9/25,421,362.76
3045 台灣大,2009/9/25,59.3,39.64
3481 群創,2009/9/25,40.35,33.83
4904 遠傳,2009/9/25,37.3,23.62
6505 台塑化,2009/9/25,82,60.21
9904 寶成,2009/9/25,20.8,13.64
0050 元大台灣50,2009/10/2,52.7,39.55
1101 台泥,2009/10/2,37,21.25
1102 亞泥,2009/10/2,36.2,21.21
1216 統一,2009/10/2,36.45,18.75
1301 台塑,2009/10/2,64.6,42.27
1303 南亞,2009/10/2,51.5,35.08
1402 遠東新,2009/10/2,37.55,22.73
2002 中鋼,2009/10/2,29.9,19.38
2105 正新,2009/10/2,65.8,24.79
2301 光寶科,2009/10/2,40.7,22.61
2303 聯電,2009/10/2,15.8,10.82
2308 台達電,2009/10/2,90.1,63.79
2317 鴻海,2009/10/2,126,62.99
2327 國巨,2009/10/2,8.96,23.83
2330 台積電,2009/10/2,62.7,45.67
2354 鴻準,2009/10/2,89.6,51.88
2357 華碩,2009/10/2,54,121.81
2382 廣達,2009/10/2,65.7,39.74
2395 研華,2009/10/2,58.6,32.33
2408 南亞科,2009/10/2,20.6,152.95
2409 友達,2009/10/2,30.9,23.77
2412 中華電,2009/10/2,57.1,47.29
2454 聯發科,2009/10/2,524,353.95
2474 可成,2009/10/2,83.7,64.33
2492 華新科,2009/10/2,13.5,13.82
2801 彰銀,2009/10/2,14.65,7.91
2823 中壽,2009/10/2,22.2,8.41
2880 華南金,2009/10/2,20,9.6
2881 富邦金,2009/10/2,37.3,22.62
2882 國泰金,2009/10/2,54.6,32.83
2883 開發金,2009/10/2,8.44,5.56
2884 玉山金,2009/10/2,13.7,5.74
2885 元大金,2009/10/2,24,15.65
2886 兆豐金,2009/10/2,20.25,12.25
2887 台新金,2009/10/2,14.1,6.78
2890 永豐金,2009/10/2,13.1,6.79
2891 中信金,2009/10/2,21.4,9.36
2892 第一金,2009/10/2,20.2,9.54
2912 統一超,2009/10/2,75.9,55.74
3008 大立光,2009/10/2,416,358.45
3045 台灣大,2009/10/2,58.5,39.1
3481 群創,2009/10/2,40.65,34.08
4904 遠傳,2009/10/2,36.85,23.34
6505 台塑化,2009/10/2,82.1,60.29
9904 寶成,2009/10/2,20.85,13.67
0050 元大台灣50,2009/10/9,53.35,40.04
1101 台泥,2009/10/9,37.2,21.37
1102 亞泥,2009/10/9,36.95,21.65
1216 統一,2009/10/9,37.5,19.29
1301 台塑,2009/10/9,67,43.84
1303 南亞,2009/10/9,54.5,37.13
1402 遠東新,2009/10/9,39.85,24.12
2002 中鋼,2009/10/9,30.5,19.76
2105 正新,2009/10/9,67.1,25.28
2301 光寶科,2009/10/9,41.95,23.31
2303 聯電,2009/10/9,15.5,10.61
2308 台達電,2009/10/9,91,64.42
2317 鴻海,2009/10/9,126,62.99
2327 國巨,2009/10/9,9.13,24.28
2330 台積電,2009/10/9,61.1,44.51
2354 鴻準,2009/10/9,89.2,51.65
2357 華碩,2009/10/9,54.3,122.48
2382 廣達,2009/10/9,66.1,39.98
2395 研華,2009/10/9,59.6,32.88
2408 南亞科,2009/10/9,21.2,157.41
2409 友達,2009/10/9,31.9,24.54
2412 中華電,2009/10/9,57.7,47.79
2454 聯發科,2009/10/9,504,340.44
2474 可成,2009/10/9,81,62.25
2492 華新科,2009/10/9,13.9,14.23
2801 彰銀,2009/10/9,15.2,8.2
2823 中壽,2009/10/9,26.6,10.08
2880 華南金,2009/10/9,20.5,9.84
2881 富邦金,2009/10/9,39.3,23.83
2882 國泰金,2009/10/9,60.5,36.37
2883 開發金,2009/10/9,9.13,6.02
2884 玉山金,2009/10/9,13.8,5.78
2885 元大金,2009/10/9,24.55,16.01
2886 兆豐金,2009/10/9,20.45,12.37
2887 台新金,2009/10/9,13.95,6.71
2890 永豐金,2009/10/9,13.1,6.79
2891 中信金,2009/10/9,22.05,9.64
2892 第一金,2009/10/9,20.65,9.75
2912 統一超,2009/10/9,76.6,56.25
3008 大立光,2009/10/9,393,338.63
3045 台灣大,2009/10/9,60.2,40.24
3481 群創,2009/10/9,40.9,34.29
4904 遠傳,2009/10/9,37.5,23.75
6505 台塑化,2009/10/9,83.4,61.24
9904 寶成,2009/10/9,22.2,14.56
0050 元大台灣50,2009/10/16,54.65,41.01
1101 台泥,2009/10/16,36.85,21.17
1102 亞泥,2009/10/16,36.7,21.5
1216 統一,2009/10/16,37.7,19.39
1301 台塑,2009/10/16,66,43.19
1303 南亞,2009/10/16,56.3,38.35
1402 遠東新,2009/10/16,40.15,24.3
2002 中鋼,2009/10/16,30.5,19.76
2105 正新,2009/10/16,66.3,24.98
2301 光寶科,2009/10/16,45,25
2303 聯電,2009/10/16,16.45,11.27
2308 台達電,2009/10/16,90.9,64.35
2317 鴻海,2009/10/16,130,64.99
2327 國巨,2009/10/16,9.41,25.03
2330 台積電,2009/10/16,61.9,45.09
2354 鴻準,2009/10/16,103.5,59.93
2357 華碩,2009/10/16,55.3,124.74
2382 廣達,2009/10/16,66.9,40.46
2395 研華,2009/10/16,60.8,33.54
2408 南亞科,2009/10/16,21.75,161.49
2409 友達,2009/10/16,32.4,24.92
2412 中華電,2009/10/16,57.9,47.95
2454 聯發科,2009/10/16,527,355.98
2474 可成,2009/10/16,83.5,64.17
2492 華新科,2009/10/16,14.35,14.69
2801 彰銀,2009/10/16,15.55,8.39
2823 中壽,2009/10/16,26.1,9.89
2880 華南金,2009/10/16,21.3,10.23
2881 富邦金,2009/10/16,38.8,23.53
2882 國泰金,2009/10/16,62,37.28
2883 開發金,2009/10/16,9.35,6.16
2884 玉山金,2009/10/16,14.45,6.05
2885 元大金,2009/10/16,24.5,15.97
2886 兆豐金,2009/10/16,20.15,12.19
2887 台新金,2009/10/16,14.05,6.75
2890 永豐金,2009/10/16,13.65,7.07
2891 中信金,2009/10/16,22.5,9.84
2892 第一金,2009/10/16,21.15,9.99
2912 統一超,2009/10/16,77.9,57.21
3008 大立光,2009/10/16,400,344.67
3045 台灣大,2009/10/16,59.2,39.57
3481 群創,2009/10/16,47.2,39.57
4904 遠傳,2009/10/16,37.55,23.78
6505 台塑化,2009/10/16,85.4,62.71
9904 寶成,2009/10/16,22.05,14.46
0050 元大台灣50,2009/10/23,53.25,40.72
1101 台泥,2009/10/23,36.5,20.97
1102 亞泥,2009/10/23,36.15,21.18
1216 統一,2009/10/23,36.8,18.93
1301 台塑,2009/10/23,64.6,42.27
1303 南亞,2009/10/23,54.2,36.92
1402 遠東新,2009/10/23,42.6,25.78
2002 中鋼,2009/10/23,30.1,19.51
2105 正新,2009/10/23,72.5,27.31
2301 光寶科,2009/10/23,42.5,23.61
2303 聯電,2009/10/23,16.5,11.3
2308 台達電,2009/10/23,96.5,68.32
2317 鴻海,2009/10/23,135.5,67.74
2327 國巨,2009/10/23,10,26.6
2330 台積電,2009/10/23,61.5,44.8
2354 鴻準,2009/10/23,112,64.85
2357 華碩,2009/10/23,58.2,131.28
2382 廣達,2009/10/23,66,39.92
2395 研華,2009/10/23,59.6,32.88
2408 南亞科,2009/10/23,21.9,162.61
2409 友達,2009/10/23,31.55,24.27
2412 中華電,2009/10/23,57.5,47.62
2454 聯發科,2009/10/23,475.5,321.19
2474 可成,2009/10/23,82.6,63.48
2492 華新科,2009/10/23,14.1,14.44
2801 彰銀,2009/10/23,15.15,8.18
2823 中壽,2009/10/23,25.5,9.66
2880 華南金,2009/10/23,20.6,9.89
2881 富邦金,2009/10/23,39.2,23.77
2882 國泰金,2009/10/23,60.3,36.25
2883 開發金,2009/10/23,9.02,5.95
2884 玉山金,2009/10/23,14.15,5.92
2885 元大金,2009/10/23,23.25,15.16
2886 兆豐金,2009/10/23,19.6,11.86
2887 台新金,2009/10/23,14.05,6.75
2890 永豐金,2009/10/23,13.25,6.87
2891 中信金,2009/10/23,21.35,9.33
2892 第一金,2009/10/23,20.45,9.66
2912 統一超,2009/10/23,76,55.81
3008 大立光,2009/10/23,372.5,320.97
3045 台灣大,2009/10/23,58.4,39.04
3481 群創,2009/10/23,48.4,40.58
4904 遠傳,2009/10/23,37,23.43
6505 台塑化,2009/10/23,82.4,60.51
9904 寶成,2009/10/23,22.65,14.85
0050 元大台灣50,2009/10/30,51.65,39.5
1101 台泥,2009/10/30,34,19.53
1102 亞泥,2009/10/30,34.7,20.33
1216 統一,2009/10/30,36.8,18.93
1301 台塑,2009/10/30,63.2,41.36
1303 南亞,2009/10/30,52.4,35.69
1402 遠東新,2009/10/30,39,23.6
2002 中鋼,2009/10/30,29.3,18.99
2105 正新,2009/10/30,68.1,25.66
2301 光寶科,2009/10/30,43.55,24.2
2303 聯電,2009/10/30,16.2,11.09
2308 台達電,2009/10/30,91.8,64.99
2317 鴻海,2009/10/30,130,64.99
2327 國巨,2009/10/30,9.16,24.36
2330 台積電,2009/10/30,60,43.71
2354 鴻準,2009/10/30,110.5,63.98
2357 華碩,2009/10/30,61,137.6
2382 廣達,2009/10/30,62.5,37.8
2395 研華,2009/10/30,58.8,32.44
2408 南亞科,2009/10/30,23.5,174.49
2409 友達,2009/10/30,29.4,22.62
2412 中華電,2009/10/30,57.6,47.7
2454 聯發科,2009/10/30,465,314.1
2474 可成,2009/10/30,80.3,61.71
2492 華新科,2009/10/30,12.85,13.16
2801 彰銀,2009/10/30,14.4,7.77
2823 中壽,2009/10/30,24.15,9.15
2880 華南金,2009/10/30,19.25,9.24
2881 富邦金,2009/10/30,36.9,22.38
2882 國泰金,2009/10/30,57.2,34.39
2883 開發金,2009/10/30,8.64,5.7
2884 玉山金,2009/10/30,12.9,5.4
2885 元大金,2009/10/30,22,14.34
2886 兆豐金,2009/10/30,18.5,11.19
2887 台新金,2009/10/30,13.05,6.27
2890 永豐金,2009/10/30,12.3,6.37
2891 中信金,2009/10/30,20,8.74
2892 第一金,2009/10/30,19.2,9.07
2912 統一超,2009/10/30,74.3,54.56
3008 大立光,2009/10/30,379,326.57
3045 台灣大,2009/10/30,58.5,39.1
3481 群創,2009/10/30,43.85,36.76
4904 遠傳,2009/10/30,36.95,23.4
6505 台塑化,2009/10/30,80,58.75
9904 寶成,2009/10/30,22.65,14.85
0050 元大台灣50,2009/11/6,52.25,39.96
1101 台泥,2009/11/6,34.9,20.05
1102 亞泥,2009/11/6,34.85,20.42
1216 統一,2009/11/6,38.95,20.03
1301 台塑,2009/11/6,63.3,41.42
1303 南亞,2009/11/6,54.4,37.06
1402 遠東新,2009/11/6,39.9,24.15
2002 中鋼,2009/11/6,29.2,18.92
2105 正新,2009/11/6,71.8,27.05
2301 光寶科,2009/11/6,45.15,25.08
2303 聯電,2009/11/6,15.85,10.85
2308 台達電,2009/11/6,88.2,62.44
2317 鴻海,2009/11/6,133,66.49
2327 國巨,2009/11/6,9.32,24.79
2330 台積電,2009/11/6,60,43.71
2354 鴻準,2009/11/6,110.5,63.98
2357 華碩,2009/11/6,61.2,138.05
2382 廣達,2009/11/6,65.3,39.5
2395 研華,2009/11/6,59.2,32.66
2408 南亞科,2009/11/6,25.5,189.34
2409 友達,2009/11/6,29.65,22.81
2412 中華電,2009/11/6,57.4,47.54
2454 聯發科,2009/11/6,477.5,322.54
2474 可成,2009/11/6,80.8,62.1
2492 華新科,2009/11/6,13,13.31
2801 彰銀,2009/11/6,14.65,7.91
2823 中壽,2009/11/6,23.25,9.02
2880 華南金,2009/11/6,19.5,9.36
2881 富邦金,2009/11/6,38.5,23.35
2882 國泰金,2009/11/6,58.9,35.41
2883 開發金,2009/11/6,8.78,5.79
2884 玉山金,2009/11/6,13.75,5.76
2885 元大金,2009/11/6,22.25,14.51
2886 兆豐金,2009/11/6,19.45,11.77
2887 台新金,2009/11/6,12.9,6.2
2890 永豐金,2009/11/6,12.6,6.53
2891 中信金,2009/11/6,20.2,8.83
2892 第一金,2009/11/6,19.8,9.35
2912 統一超,2009/11/6,76.1,55.88
3008 大立光,2009/11/6,377,324.85
3045 台灣大,2009/11/6,59.8,39.97
3481 群創,2009/11/6,45,37.73
4904 遠傳,2009/11/6,37.05,23.47
6505 台塑化,2009/11/6,78.9,57.94
9904 寶成,2009/11/6,23.8,15.61
0050 元大台灣50,2009/11/13,53.65,41.03
1101 台泥,2009/11/13,36,20.68
1102 亞泥,2009/11/13,35.35,20.71
1216 統一,2009/11/13,39,20.06
1301 台塑,2009/11/13,66.1,43.26
1303 南亞,2009/11/13,56.3,38.35
1402 遠東新,2009/11/13,40.8,24.69
2002 中鋼,2009/11/13,29.8,19.31
2105 正新,2009/11/13,71.5,26.94
2301 光寶科,2009/11/13,45,25
2303 聯電,2009/11/13,16.65,11.4
2308 台達電,2009/11/13,89.5,63.36
2317 鴻海,2009/11/13,133,66.49
2327 國巨,2009/11/13,9.3,24.74
2330 台積電,2009/11/13,61.8,45.02
2354 鴻準,2009/11/13,117,67.75
2357 華碩,2009/11/13,64.3,145.04
2382 廣達,2009/11/13,65.5,39.62
2395 研華,2009/11/13,60.7,33.48
2408 南亞科,2009/11/13,25.3,187.85
2409 友達,2009/11/13,31.65,24.35
2412 中華電,2009/11/13,57.7,47.79
2454 聯發科,2009/11/13,508,343.14
2474 可成,2009/11/13,83.4,64.09
2492 華新科,2009/11/13,13.15,13.46
2801 彰銀,2009/11/13,15.4,8.31
2823 中壽,2009/11/13,23.95,9.29
2880 華南金,2009/11/13,20.4,9.8
2881 富邦金,2009/11/13,38.7,23.47
2882 國泰金,2009/11/13,59.6,35.83
2883 開發金,2009/11/13,9.31,6.14
2884 玉山金,2009/11/13,14.2,5.94
2885 元大金,2009/11/13,22.8,14.87
2886 兆豐金,2009/11/13,19.65,11.89
2887 台新金,2009/11/13,13.2,6.35
2890 永豐金,2009/11/13,12.7,6.58
2891 中信金,2009/11/13,20.35,8.9
2892 第一金,2009/11/13,20.35,9.61
2912 統一超,2009/11/13,76.5,56.18
3008 大立光,2009/11/13,387.5,333.9
3045 台灣大,2009/11/13,60.8,40.64
3481 群創,2009/11/13,47,39.4
4904 遠傳,2009/11/13,37.05,23.47
6505 台塑化,2009/11/13,82.8,60.8
9904 寶成,2009/11/13,25.4,16.66
0050 元大台灣50,2009/11/20,53.45,40.88
1101 台泥,2009/11/20,34.85,20.02
1102 亞泥,2009/11/20,35.05,20.53
1216 統一,2009/11/20,38.85,19.98
1301 台塑,2009/11/20,65.1,42.6
1303 南亞,2009/11/20,56.4,38.42
1402 遠東新,2009/11/20,39.7,24.03
2002 中鋼,2009/11/20,30.85,19.99
2105 正新,2009/11/20,73.7,27.77
2301 光寶科,2009/11/20,44.3,24.61
2303 聯電,2009/11/20,15.95,10.92
2308 台達電,2009/11/20,88.8,62.87
2317 鴻海,2009/11/20,135,67.49
2327 國巨,2009/11/20,9.33,24.82
2330 台積電,2009/11/20,61.7,44.94
2354 鴻準,2009/11/20,117.5,68.04
2357 華碩,2009/11/20,63.8,143.91
2382 廣達,2009/11/20,64.6,39.07
2395 研華,2009/11/20,62.5,34.48
2408 南亞科,2009/11/20,25.05,197.28
2409 友達,2009/11/20,31.55,24.27
2412 中華電,2009/11/20,57.7,47.79
2454 聯發科,2009/11/20,529,357.33
2474 可成,2009/11/20,83.8,64.4
2492 華新科,2009/11/20,13.9,14.23
2801 彰銀,2009/11/20,15,8.09
2823 中壽,2009/11/20,22.95,8.91
2880 華南金,2009/11/20,19.7,9.46
2881 富邦金,2009/11/20,37.35,22.65
2882 國泰金,2009/11/20,57.5,34.57
2883 開發金,2009/11/20,9,5.93
2884 玉山金,2009/11/20,13.3,5.57
2885 元大金,2009/11/20,22.75,14.83
2886 兆豐金,2009/11/20,18.85,11.4
2887 台新金,2009/11/20,12.45,5.99
2890 永豐金,2009/11/20,11.85,6.14
2891 中信金,2009/11/20,19.85,8.68
2892 第一金,2009/11/20,19.7,9.31
2912 統一超,2009/11/20,76.5,56.18
3008 大立光,2009/11/20,380,327.43
3045 台灣大,2009/11/20,60.4,40.37
3481 群創,2009/11/20,44.75,37.52
4904 遠傳,2009/11/20,37.2,23.56
6505 台塑化,2009/11/20,82.8,60.8
9904 寶成,2009/11/20,24.5,16.06
0050 元大台灣50,2009/11/27,52.2,39.92
1101 台泥,2009/11/27,33.75,19.39
1102 亞泥,2009/11/27,33.95,19.89
1216 統一,2009/11/27,37.05,19.05
1301 台塑,2009/11/27,63.5,41.55
1303 南亞,2009/11/27,54.1,36.85
1402 遠東新,2009/11/27,37.5,22.7
2002 中鋼,2009/11/27,30.05,19.47
2105 正新,2009/11/27,72.7,27.39
2301 光寶科,2009/11/27,42.55,23.64
2303 聯電,2009/11/27,15.6,10.68
2308 台達電,2009/11/27,88.6,62.72
2317 鴻海,2009/11/27,135,67.49
2327 國巨,2009/11/27,9.15,24.34
2330 台積電,2009/11/27,60,43.71
2354 鴻準,2009/11/27,111,64.27
2357 華碩,2009/11/27,63,142.11
2382 廣達,2009/11/27,63.1,38.17
2395 研華,2009/11/27,60.8,33.54
2408 南亞科,2009/11/27,22.3,175.62
2409 友達,2009/11/27,32.9,25.31
2412 中華電,2009/11/27,57.4,47.54
2454 聯發科,2009/11/27,504,340.44
2474 可成,2009/11/27,86.5,66.48
2492 華新科,2009/11/27,13,13.31
2801 彰銀,2009/11/27,14.55,7.85
2823 中壽,2009/11/27,22.35,8.67
2880 華南金,2009/11/27,19,9.12
2881 富邦金,2009/11/27,35.95,21.8
2882 國泰金,2009/11/27,56,33.67
2883 開發金,2009/11/27,8.78,5.79
2884 玉山金,2009/11/27,12.8,5.36
2885 元大金,2009/11/27,21.05,13.72
2886 兆豐金,2009/11/27,18,10.89
2887 台新金,2009/11/27,12.15,5.84
2890 永豐金,2009/11/27,11.4,5.91
2891 中信金,2009/11/27,18.4,8.04
2892 第一金,2009/11/27,19,8.98
2912 統一超,2009/11/27,75.7,55.59
3008 大立光,2009/11/27,384,330.88
3045 台灣大,2009/11/27,60,40.1
3481 群創,2009/11/27,45,37.73
4904 遠傳,2009/11/27,37,23.43
6505 台塑化,2009/11/27,81,59.48
9904 寶成,2009/11/27,23.3,15.28
0050 元大台灣50,2009/12/4,53.1,40.61
1101 台泥,2009/12/4,33.7,19.36
1102 亞泥,2009/12/4,34.5,20.21
1216 統一,2009/12/4,38,19.54
1301 台塑,2009/12/4,65.5,42.86
1303 南亞,2009/12/4,56.2,38.28
1402 遠東新,2009/12/4,38.3,23.18
2002 中鋼,2009/12/4,30.15,19.54
2105 正新,2009/12/4,72.2,27.2
2301 光寶科,2009/12/4,43.6,24.22
2303 聯電,2009/12/4,15.8,10.82
2308 台達電,2009/12/4,88.7,62.79
2317 鴻海,2009/12/4,138,68.99
2327 國巨,2009/12/4,9.2,24.47
2330 台積電,2009/12/4,61.5,44.8
2354 鴻準,2009/12/4,111.5,64.56
2357 華碩,2009/12/4,63,142.11
2382 廣達,2009/12/4,65.2,39.44
2395 研華,2009/12/4,61.4,33.87
2408 南亞科,2009/12/4,22.35,176.01
2409 友達,2009/12/4,34.05,26.19
2412 中華電,2009/12/4,58,48.03
2454 聯發科,2009/12/4,503,339.76
2474 可成,2009/12/4,88.3,67.86
2492 華新科,2009/12/4,13.3,13.62
2801 彰銀,2009/12/4,14.8,7.99
2823 中壽,2009/12/4,22.6,8.77
2880 華南金,2009/12/4,19.1,9.17
2881 富邦金,2009/12/4,37.1,22.5
2882 國泰金,2009/12/4,58.6,35.23
2883 開發金,2009/12/4,9,5.93
2884 玉山金,2009/12/4,13.05,5.46
2885 元大金,2009/12/4,21.8,14.21
2886 兆豐金,2009/12/4,18.25,11.04
2887 台新金,2009/12/4,12.35,5.94
2890 永豐金,2009/12/4,12.3,6.37
2891 中信金,2009/12/4,19.45,8.5
2892 第一金,2009/12/4,19.1,9.02
2912 統一超,2009/12/4,76,55.81
3008 大立光,2009/12/4,416,358.45
3045 台灣大,2009/12/4,59.5,39.77
3481 群創,2009/12/4,46,38.57
4904 遠傳,2009/12/4,37.3,23.62
6505 台塑化,2009/12/4,81.7,59.99
9904 寶成,2009/12/4,24.8,16.26
