證券代碼,年月日,收盤價(元),收盤價(元)_週
2474 可成,2007/5/25,307,138.24
2492 華新科,2007/5/25,29.1,24.36
2801 彰銀,2007/5/25,19.4,9.13
2823 中壽,2007/5/25,15.4,5.44
2880 華南金,2007/5/25,22.75,9.21
2881 富邦金,2007/5/25,28.65,16
2882 國泰金,2007/5/25,70.7,38.16
2883 開發金,2007/5/25,13.7,8
2884 玉山金,2007/5/25,18.6,7.04
2885 元大金,2007/5/25,15.3,9.54
2886 兆豐金,2007/5/25,20.95,10.94
2887 台新金,2007/5/25,16.7,7.89
2890 永豐金,2007/5/25,14.2,7.15
2891 中信金,2007/5/25,25.7,9.9
2892 第一金,2007/5/25,22.5,8.79
2912 統一超,2007/5/25,86.3,50.57
3008 大立光,2007/5/25,453,331.1
3045 台灣大,2007/5/25,34.95,23.99
3481 群創,2007/5/25,99.2,66.97
4904 遠傳,2007/5/25,39.45,23.98
6505 台塑化,2007/5/25,78.7,48.56
9904 寶成,2007/5/25,34.7,17.17
0050 元大台灣50,2007/6/1,60,40.99
1101 台泥,2007/6/1,32.15,15.91
1102 亞泥,2007/6/1,38.6,16.5
1216 統一,2007/6/1,31.55,12.84
1301 台塑,2007/6/1,70.5,35.88
1303 南亞,2007/6/1,64.6,34.88
1402 遠東新,2007/6/1,32.5,16.34
2002 中鋼,2007/6/1,39.5,19.08
2105 正新,2007/6/1,37.95,9.98
2301 光寶科,2007/6/1,39,22.33
2303 聯電,2007/6/1,19.5,14.11
2308 台達電,2007/6/1,115.5,62.47
2317 鴻海,2007/6/1,242.5,70.7
2327 國巨,2007/6/1,14.8,36.3
2330 台積電,2007/6/1,68.8,41.18
2354 鴻準,2007/6/1,356.5,133.08
2357 華碩,2007/6/1,80.8,138.77
2382 廣達,2007/6/1,49.8,23.25
2395 研華,2007/6/1,98.8,41.26
2408 南亞科,2007/6/1,28.9,553.14
2409 友達,2007/6/1,52.8,33.11
2412 中華電,2007/6/1,62.5,36.85
2454 聯發科,2007/6/1,531,286.52
2474 可成,2007/6/1,313,140.94
2492 華新科,2007/6/1,31.5,26.37
2801 彰銀,2007/6/1,19.2,9.03
2823 中壽,2007/6/1,15.15,5.36
2880 華南金,2007/6/1,22.4,9.07
2881 富邦金,2007/6/1,28.85,16.11
2882 國泰金,2007/6/1,70.1,37.84
2883 開發金,2007/6/1,13.7,8
2884 玉山金,2007/6/1,18.65,7.06
2885 元大金,2007/6/1,15.5,9.67
2886 兆豐金,2007/6/1,20.75,10.84
2887 台新金,2007/6/1,16.5,7.8
2890 永豐金,2007/6/1,14.2,7.15
2891 中信金,2007/6/1,24.9,9.59
2892 第一金,2007/6/1,22.3,8.71
2912 統一超,2007/6/1,89.5,52.44
3008 大立光,2007/6/1,447,326.71
3045 台灣大,2007/6/1,34.55,23.72
3481 群創,2007/6/1,106,71.56
4904 遠傳,2007/6/1,39.8,24.19
6505 台塑化,2007/6/1,81,49.98
9904 寶成,2007/6/1,34.55,17.1
0050 元大台灣50,2007/6/8,60.7,41.47
1101 台泥,2007/6/8,31.15,15.41
1102 亞泥,2007/6/8,37.3,15.95
1216 統一,2007/6/8,31.4,12.77
1301 台塑,2007/6/8,70.6,35.93
1303 南亞,2007/6/8,65.3,35.26
1402 遠東新,2007/6/8,30.7,15.43
2002 中鋼,2007/6/8,38.6,18.65
2105 正新,2007/6/8,38.35,10.08
2301 光寶科,2007/6/8,40.35,23.1
2303 聯電,2007/6/8,19.7,14.25
2308 台達電,2007/6/8,115,62.2
2317 鴻海,2007/6/8,254,74.05
2327 國巨,2007/6/8,14.85,36.43
2330 台積電,2007/6/8,65.4,41.75
2354 鴻準,2007/6/8,387,144.47
2357 華碩,2007/6/8,86.9,149.25
2382 廣達,2007/6/8,50.1,23.39
2395 研華,2007/6/8,106.5,44.47
2408 南亞科,2007/6/8,28.45,544.53
2409 友達,2007/6/8,54.7,34.3
2412 中華電,2007/6/8,61.9,36.49
2454 聯發科,2007/6/8,518,279.5
2474 可成,2007/6/8,312,140.49
2492 華新科,2007/6/8,34.45,28.84
2801 彰銀,2007/6/8,19.15,9.01
2823 中壽,2007/6/8,14.55,5.14
2880 華南金,2007/6/8,22.2,8.99
2881 富邦金,2007/6/8,28.3,15.81
2882 國泰金,2007/6/8,71.1,38.37
2883 開發金,2007/6/8,13.5,7.88
2884 玉山金,2007/6/8,17.4,6.58
2885 元大金,2007/6/8,16.25,10.13
2886 兆豐金,2007/6/8,20.55,10.73
2887 台新金,2007/6/8,16.55,7.82
2890 永豐金,2007/6/8,14.25,7.18
2891 中信金,2007/6/8,24.5,9.44
2892 第一金,2007/6/8,22.1,8.64
2912 統一超,2007/6/8,90.4,52.97
3008 大立光,2007/6/8,425,310.63
3045 台灣大,2007/6/8,35.4,24.3
3481 群創,2007/6/8,110,74.26
4904 遠傳,2007/6/8,39,23.7
6505 台塑化,2007/6/8,79.9,49.3
9904 寶成,2007/6/8,34.9,17.27
0050 元大台灣50,2007/6/15,63.2,43.18
1101 台泥,2007/6/15,34.1,16.87
1102 亞泥,2007/6/15,40.65,17.38
1216 統一,2007/6/15,32.15,13.08
1301 台塑,2007/6/15,73.7,37.51
1303 南亞,2007/6/15,66.6,35.96
1402 遠東新,2007/6/15,31.2,15.69
2002 中鋼,2007/6/15,38.9,18.8
2105 正新,2007/6/15,40.3,10.6
2301 光寶科,2007/6/15,41.8,23.93
2303 聯電,2007/6/15,19.85,14.36
2308 台達電,2007/6/15,124,67.07
2317 鴻海,2007/6/15,281,81.92
2327 國巨,2007/6/15,15.35,37.65
2330 台積電,2007/6/15,65.7,41.94
2354 鴻準,2007/6/15,398,148.57
2357 華碩,2007/6/15,89.9,154.4
2382 廣達,2007/6/15,50.5,23.58
2395 研華,2007/6/15,103,43.01
2408 南亞科,2007/6/15,28.65,548.35
2409 友達,2007/6/15,57.3,35.93
2412 中華電,2007/6/15,62.6,36.91
2454 聯發科,2007/6/15,525,283.28
2474 可成,2007/6/15,295,132.84
2492 華新科,2007/6/15,34.3,28.72
2801 彰銀,2007/6/15,20.25,9.53
2823 中壽,2007/6/15,16.05,5.67
2880 華南金,2007/6/15,22.9,9.27
2881 富邦金,2007/6/15,29.45,16.45
2882 國泰金,2007/6/15,74.1,39.99
2883 開發金,2007/6/15,14.1,8.23
2884 玉山金,2007/6/15,18.35,6.94
2885 元大金,2007/6/15,17.85,11.13
2886 兆豐金,2007/6/15,22,11.49
2887 台新金,2007/6/15,17,8.03
2890 永豐金,2007/6/15,15.6,7.86
2891 中信金,2007/6/15,26,10.01
2892 第一金,2007/6/15,22.95,8.97
2912 統一超,2007/6/15,92,53.91
3008 大立光,2007/6/15,452,330.37
3045 台灣大,2007/6/15,38.3,26.29
3481 群創,2007/6/15,128,86.41
4904 遠傳,2007/6/15,40.9,24.86
6505 台塑化,2007/6/15,83.6,51.58
9904 寶成,2007/6/15,36.15,17.89
0050 元大台灣50,2007/6/23,64.95,44.37
1101 台泥,2007/6/23,37.05,18.33
1102 亞泥,2007/6/23,43,18.39
1216 統一,2007/6/23,32.5,13.22
1301 台塑,2007/6/23,81.2,41.32
1303 南亞,2007/6/23,71.7,38.72
1402 遠東新,2007/6/23,33.3,16.74
2002 中鋼,2007/6/23,39.8,19.23
2105 正新,2007/6/23,40.5,10.65
2301 光寶科,2007/6/23,43,24.62
2303 聯電,2007/6/23,19.9,14.4
2308 台達電,2007/6/23,127,68.69
2317 鴻海,2007/6/23,285,83.09
2327 國巨,2007/6/23,15.4,37.78
2330 台積電,2007/6/23,68.3,43.6
2354 鴻準,2007/6/23,390,145.59
2357 華碩,2007/6/23,87.5,150.28
2382 廣達,2007/6/23,51.8,24.19
2395 研華,2007/6/23,104,43.43
2408 南亞科,2007/6/23,30.35,580.89
2409 友達,2007/6/23,57.4,35.99
2412 中華電,2007/6/23,62.6,36.91
2454 聯發科,2007/6/23,496.5,267.9
2474 可成,2007/6/23,298,134.19
2492 華新科,2007/6/23,35.5,29.72
2801 彰銀,2007/6/23,20.05,9.43
2823 中壽,2007/6/23,17.4,6.15
2880 華南金,2007/6/23,23.15,9.37
2881 富邦金,2007/6/23,30.1,16.81
2882 國泰金,2007/6/23,77.1,41.61
2883 開發金,2007/6/23,14.2,8.29
2884 玉山金,2007/6/23,18.65,7.06
2885 元大金,2007/6/23,18.75,11.69
2886 兆豐金,2007/6/23,22.1,11.54
2887 台新金,2007/6/23,17.1,8.08
2890 永豐金,2007/6/23,15.7,7.91
2891 中信金,2007/6/23,25.7,9.9
2892 第一金,2007/6/23,23.55,9.2
2912 統一超,2007/6/23,97.5,57.13
3008 大立光,2007/6/23,489,357.41
3045 台灣大,2007/6/23,39.7,27.25
3481 群創,2007/6/23,136.5,92.15
4904 遠傳,2007/6/23,40.75,24.77
6505 台塑化,2007/6/23,82.7,53.86
9904 寶成,2007/6/23,35.6,17.62
0050 元大台灣50,2007/6/29,65,44.4
1101 台泥,2007/6/29,38.1,18.85
1102 亞泥,2007/6/29,43.3,18.51
1216 統一,2007/6/29,32.9,13.38
1301 台塑,2007/6/29,83.4,42.44
1303 南亞,2007/6/29,72.4,39.1
1402 遠東新,2007/6/29,33.65,16.92
2002 中鋼,2007/6/29,40,19.33
2105 正新,2007/6/29,42,11.04
2301 光寶科,2007/6/29,42.35,24.25
2303 聯電,2007/6/29,19.85,14.36
2308 台達電,2007/6/29,129.5,70.04
2317 鴻海,2007/6/29,284,82.8
2327 國巨,2007/6/29,15.75,38.63
2330 台積電,2007/6/29,70.9,45.26
2354 鴻準,2007/6/29,395,147.45
2357 華碩,2007/6/29,90.4,155.26
2382 廣達,2007/6/29,51.2,23.91
2395 研華,2007/6/29,105,43.85
2408 南亞科,2007/6/29,29.95,573.24
2409 友達,2007/6/29,56,35.11
2412 中華電,2007/6/29,62.7,36.97
2454 聯發科,2007/6/29,512,276.27
2474 可成,2007/6/29,307.5,138.46
2492 華新科,2007/6/29,34.8,29.14
2801 彰銀,2007/6/29,20.8,9.79
2823 中壽,2007/6/29,17.5,6.19
2880 華南金,2007/6/29,23.05,9.33
2881 富邦金,2007/6/29,30,16.76
2882 國泰金,2007/6/29,78.5,42.37
2883 開發金,2007/6/29,14.25,8.32
2884 玉山金,2007/6/29,19,7.19
2885 元大金,2007/6/29,18.65,11.63
2886 兆豐金,2007/6/29,22.25,11.62
2887 台新金,2007/6/29,18.15,8.58
2890 永豐金,2007/6/29,15.7,7.91
2891 中信金,2007/6/29,25.6,9.86
2892 第一金,2007/6/29,23.4,9.14
2912 統一超,2007/6/29,93.6,54.84
3008 大立光,2007/6/29,461,336.95
3045 台灣大,2007/6/29,40.25,27.63
3481 群創,2007/6/29,136,91.81
4904 遠傳,2007/6/29,40.8,24.8
6505 台塑化,2007/6/29,82,53.4
9904 寶成,2007/6/29,36.95,18.29
0050 元大台灣50,2007/7/6,67,45.77
1101 台泥,2007/7/6,38.55,19.07
1102 亞泥,2007/7/6,42.3,18.09
1216 統一,2007/7/6,35.6,14.48
1301 台塑,2007/7/6,78.2,42.03
1303 南亞,2007/7/6,74.5,40.23
1402 遠東新,2007/7/6,41.15,20.69
2002 中鋼,2007/7/6,41.2,19.91
2105 正新,2007/7/6,50.8,13.36
2301 光寶科,2007/7/6,44.5,25.48
2303 聯電,2007/7/6,20.95,15.16
2308 台達電,2007/7/6,129,69.77
2317 鴻海,2007/7/6,295,86
2327 國巨,2007/7/6,15.9,39
2330 台積電,2007/7/6,70.5,45.01
2354 鴻準,2007/7/6,418,156.04
2357 華碩,2007/7/6,92.9,159.56
2382 廣達,2007/7/6,55,25.68
2395 研華,2007/7/6,106.5,44.47
2408 南亞科,2007/7/6,31.75,607.69
2409 友達,2007/7/6,56.7,35.55
2412 中華電,2007/7/6,63.3,37.32
2454 聯發科,2007/7/6,592,319.43
2474 可成,2007/7/6,310.5,139.82
2492 華新科,2007/7/6,35.1,31.06
2801 彰銀,2007/7/6,22.15,10.42
2823 中壽,2007/7/6,19.2,6.79
2880 華南金,2007/7/6,23.65,9.58
2881 富邦金,2007/7/6,31.5,17.59
2882 國泰金,2007/7/6,79,43.46
2883 開發金,2007/7/6,14.65,8.55
2884 玉山金,2007/7/6,19.2,7.27
2885 元大金,2007/7/6,20.5,12.79
2886 兆豐金,2007/7/6,22.35,11.67
2887 台新金,2007/7/6,18.35,8.67
2890 永豐金,2007/7/6,16.3,8.21
2891 中信金,2007/7/6,26.2,10.09
2892 第一金,2007/7/6,24.4,9.53
2912 統一超,2007/7/6,93.9,55.02
3008 大立光,2007/7/6,436,318.67
3045 台灣大,2007/7/6,39.4,27.05
3481 群創,2007/7/6,158.5,107
4904 遠傳,2007/7/6,41.9,25.47
6505 台塑化,2007/7/6,82.9,53.99
9904 寶成,2007/7/6,37.75,18.68
0050 元大台灣50,2007/7/13,68.8,47
1101 台泥,2007/7/13,38.3,18.95
1102 亞泥,2007/7/13,44.3,18.94
1216 統一,2007/7/13,34.75,14.14
1301 台塑,2007/7/13,83.8,45.04
1303 南亞,2007/7/13,73.5,42.54
1402 遠東新,2007/7/13,38.7,19.46
2002 中鋼,2007/7/13,42,20.29
2105 正新,2007/7/13,48.8,12.83
2301 光寶科,2007/7/13,44.25,25.34
2303 聯電,2007/7/13,20.35,15.23
2308 台達電,2007/7/13,128,69.23
2317 鴻海,2007/7/13,295,86
2327 國巨,2007/7/13,15.5,38.02
2330 台積電,2007/7/13,73,46.6
2354 鴻準,2007/7/13,399,148.95
2357 華碩,2007/7/13,91.4,156.98
2382 廣達,2007/7/13,56,26.15
2395 研華,2007/7/13,103,43.01
2408 南亞科,2007/7/13,29.6,654.53
2409 友達,2007/7/13,56.7,35.55
2412 中華電,2007/7/13,63.1,37.2
2454 聯發科,2007/7/13,589,317.81
2474 可成,2007/7/13,339,152.65
2492 華新科,2007/7/13,34.4,30.44
2801 彰銀,2007/7/13,22.6,10.63
2823 中壽,2007/7/13,19.3,6.82
2880 華南金,2007/7/13,24.15,9.78
2881 富邦金,2007/7/13,33.2,18.54
2882 國泰金,2007/7/13,89.9,49.46
2883 開發金,2007/7/13,15.3,8.93
2884 玉山金,2007/7/13,19.4,7.34
2885 元大金,2007/7/13,21.65,13.5
2886 兆豐金,2007/7/13,23.35,12.19
2887 台新金,2007/7/13,18.7,8.84
2890 永豐金,2007/7/13,17.7,9.07
2891 中信金,2007/7/13,28.05,10.8
2892 第一金,2007/7/13,24.75,9.67
2912 統一超,2007/7/13,92.9,54.43
3008 大立光,2007/7/13,440,321.6
3045 台灣大,2007/7/13,41.9,28.77
3481 群創,2007/7/13,168,113.41
4904 遠傳,2007/7/13,42,25.53
6505 台塑化,2007/7/13,94.6,61.61
9904 寶成,2007/7/13,36.6,18.11
0050 元大台灣50,2007/7/20,69.2,47.27
1101 台泥,2007/7/20,40.35,19.96
1102 亞泥,2007/7/20,45.65,19.52
1216 統一,2007/7/20,38.05,15.48
1301 台塑,2007/7/20,83.2,44.72
1303 南亞,2007/7/20,73.6,42.6
1402 遠東新,2007/7/20,40.2,20.21
2002 中鋼,2007/7/20,44.6,21.55
2105 正新,2007/7/20,53.3,14.01
2301 光寶科,2007/7/20,44.1,25.25
2303 聯電,2007/7/20,20.05,15.01
2308 台達電,2007/7/20,119.5,71.54
2317 鴻海,2007/7/20,289,84.25
2327 國巨,2007/7/20,16.1,40.8
2330 台積電,2007/7/20,69.4,44.3
2354 鴻準,2007/7/20,401,149.69
2357 華碩,2007/7/20,101.5,174.33
2382 廣達,2007/7/20,56.6,26.43
2395 研華,2007/7/20,104,43.43
2408 南亞科,2007/7/20,29.5,652.32
2409 友達,2007/7/20,56.3,35.3
2412 中華電,2007/7/20,64.4,37.97
2454 聯發科,2007/7/20,613,330.76
2474 可成,2007/7/20,327,147.25
2492 華新科,2007/7/20,35.85,31.73
2801 彰銀,2007/7/20,22.5,11.07
2823 中壽,2007/7/20,19.45,6.88
2880 華南金,2007/7/20,24.65,9.98
2881 富邦金,2007/7/20,33.5,19.28
2882 國泰金,2007/7/20,92.3,50.78
2883 開發金,2007/7/20,15.15,9.26
2884 玉山金,2007/7/20,19.35,7.32
2885 元大金,2007/7/20,22.7,14.16
2886 兆豐金,2007/7/20,23.5,12.27
2887 台新金,2007/7/20,18.85,8.91
2890 永豐金,2007/7/20,18.05,9.25
2891 中信金,2007/7/20,28,10.78
2892 第一金,2007/7/20,25.55,9.98
2912 統一超,2007/7/20,93,54.49
3008 大立光,2007/7/20,429,313.56
3045 台灣大,2007/7/20,40.7,29.75
3481 群創,2007/7/20,158.5,107
4904 遠傳,2007/7/20,43.75,26.59
6505 台塑化,2007/7/20,94.6,61.61
9904 寶成,2007/7/20,36.05,19.19
0050 元大台灣50,2007/7/27,65.55,44.78
1101 台泥,2007/7/27,39.85,19.72
1102 亞泥,2007/7/27,43.85,18.75
1216 統一,2007/7/27,34.95,14.22
1301 台塑,2007/7/27,81.6,43.86
1303 南亞,2007/7/27,71.8,41.56
1402 遠東新,2007/7/27,37.25,18.73
2002 中鋼,2007/7/27,42.5,22.62
2105 正新,2007/7/27,54.5,14.33
2301 光寶科,2007/7/27,53.5,23.01
2303 聯電,2007/7/27,18.35,13.73
2308 台達電,2007/7/27,118.5,70.94
2317 鴻海,2007/7/27,263.5,76.82
2327 國巨,2007/7/27,15.3,38.78
2330 台積電,2007/7/27,64,40.86
2354 鴻準,2007/7/27,358.5,133.83
2357 華碩,2007/7/27,93,159.73
2382 廣達,2007/7/27,51.4,24
2395 研華,2007/7/27,101.5,42.38
2408 南亞科,2007/7/27,26.5,585.98
2409 友達,2007/7/27,54.8,34.36
2412 中華電,2007/7/27,56,38.37
2454 聯發科,2007/7/27,559,330.95
2474 可成,2007/7/27,295,132.84
2492 華新科,2007/7/27,40.4,35.75
2801 彰銀,2007/7/27,20.5,10.08
2823 中壽,2007/7/27,18.35,6.49
2880 華南金,2007/7/27,23.15,9.37
2881 富邦金,2007/7/27,31.5,18.13
2882 國泰金,2007/7/27,85.1,46.82
2883 開發金,2007/7/27,14.05,8.59
2884 玉山金,2007/7/27,18.5,7
2885 元大金,2007/7/27,20.65,12.88
2886 兆豐金,2007/7/27,22.6,11.8
2887 台新金,2007/7/27,17.7,8.37
2890 永豐金,2007/7/27,16.4,8.41
2891 中信金,2007/7/27,26.2,10.09
2892 第一金,2007/7/27,24.1,9.42
2912 統一超,2007/7/27,90.6,53.09
3008 大立光,2007/7/27,388,283.59
3045 台灣大,2007/7/27,37.4,27.34
3481 群創,2007/7/27,145,97.89
4904 遠傳,2007/7/27,38,24.87
6505 台塑化,2007/7/27,93,60.57
9904 寶成,2007/7/27,35.4,18.84
0050 元大台灣50,2007/8/3,65.3,44.61
1101 台泥,2007/8/3,38.3,20.04
1102 亞泥,2007/8/3,40.35,17.25
1216 統一,2007/8/3,33.95,13.81
1301 台塑,2007/8/3,79.1,42.52
1303 南亞,2007/8/3,72,41.67
1402 遠東新,2007/8/3,36.5,18.35
2002 中鋼,2007/8/3,41.6,22.14
2105 正新,2007/8/3,52.3,14.91
2301 光寶科,2007/8/3,54.3,23.35
2303 聯電,2007/8/3,18.2,13.62
2308 台達電,2007/8/3,122,73.03
2317 鴻海,2007/8/3,274,79.88
2327 國巨,2007/8/3,14.7,37.26
2330 台積電,2007/8/3,63.9,40.79
2354 鴻準,2007/8/3,345,128.79
2357 華碩,2007/8/3,96.1,165.05
2382 廣達,2007/8/3,54.9,25.63
2395 研華,2007/8/3,93.7,43.12
2408 南亞科,2007/8/3,26.4,583.77
2409 友達,2007/8/3,54.9,34.42
2412 中華電,2007/8/3,55.4,37.95
2454 聯發科,2007/8/3,600,355.22
2474 可成,2007/8/3,284,127.88
2492 華新科,2007/8/3,40.3,35.66
2801 彰銀,2007/8/3,20.4,10.03
2823 中壽,2007/8/3,19.75,6.98
2880 華南金,2007/8/3,21.65,9.17
2881 富邦金,2007/8/3,29.2,16.81
2882 國泰金,2007/8/3,80.7,44.4
2883 開發金,2007/8/3,13.35,8.16
2884 玉山金,2007/8/3,17.85,6.75
2885 元大金,2007/8/3,20.7,12.91
2886 兆豐金,2007/8/3,20.2,11.32
2887 台新金,2007/8/3,17.4,8.22
2890 永豐金,2007/8/3,16.25,8.33
2891 中信金,2007/8/3,25.1,9.67
2892 第一金,2007/8/3,23.7,9.26
2912 統一超,2007/8/3,81.4,49.71
3008 大立光,2007/8/3,380,277.74
3045 台灣大,2007/8/3,38,27.78
3481 群創,2007/8/3,155,104.64
4904 遠傳,2007/8/3,39.3,25.72
6505 台塑化,2007/8/3,87.3,56.86
9904 寶成,2007/8/3,34.6,18.42
0050 元大台灣50,2007/8/10,64,43.72
1101 台泥,2007/8/10,39.45,20.64
1102 亞泥,2007/8/10,40,19.14
1216 統一,2007/8/10,34.2,13.91
1301 台塑,2007/8/10,82,44.08
1303 南亞,2007/8/10,72.2,41.79
1402 遠東新,2007/8/10,37.25,18.73
2002 中鋼,2007/8/10,40.8,21.71
2105 正新,2007/8/10,61,17.39
2301 光寶科,2007/8/10,50.6,21.76
2303 聯電,2007/8/10,18.35,13.73
2308 台達電,2007/8/10,119,71.24
2317 鴻海,2007/8/10,268.5,78.28
2327 國巨,2007/8/10,13.45,34.09
2330 台積電,2007/8/10,61.5,39.26
2354 鴻準,2007/8/10,340.5,127.11
2357 華碩,2007/8/10,92.4,158.7
2382 廣達,2007/8/10,53.3,26.92
2395 研華,2007/8/10,95.3,43.85
2408 南亞科,2007/8/10,25.9,572.72
2409 友達,2007/8/10,53,34.23
2412 中華電,2007/8/10,54,37
2454 聯發科,2007/8/10,548,324.44
2474 可成,2007/8/10,281,126.53
2492 華新科,2007/8/10,37.1,32.83
2801 彰銀,2007/8/10,19.9,9.79
2823 中壽,2007/8/10,19.1,6.75
2880 華南金,2007/8/10,21.3,9.02
2881 富邦金,2007/8/10,27.6,15.89
2882 國泰金,2007/8/10,77.5,42.64
2883 開發金,2007/8/10,13.1,8
2884 玉山金,2007/8/10,17.7,6.7
2885 元大金,2007/8/10,18.9,11.79
2886 兆豐金,2007/8/10,19.5,10.93
2887 台新金,2007/8/10,16.6,7.85
2890 永豐金,2007/8/10,15.4,7.89
2891 中信金,2007/8/10,23.9,9.21
2892 第一金,2007/8/10,21.95,9.13
2912 統一超,2007/8/10,84.1,51.35
3008 大立光,2007/8/10,373,290.79
3045 台灣大,2007/8/10,37.5,27.41
3481 群創,2007/8/10,154,103.96
4904 遠傳,2007/8/10,37.6,24.61
6505 台塑化,2007/8/10,89.5,58.29
9904 寶成,2007/8/10,35,18.63
0050 元大台灣50,2007/8/17,59.65,40.75
1101 台泥,2007/8/17,36,18.83
1102 亞泥,2007/8/17,35.6,17.03
1216 統一,2007/8/17,27.5,12.08
1301 台塑,2007/8/17,74,39.78
1303 南亞,2007/8/17,69.3,40.11
1402 遠東新,2007/8/17,32.5,16.34
2002 中鋼,2007/8/17,37.5,19.96
2105 正新,2007/8/17,51.6,14.71
2301 光寶科,2007/8/17,46,19.78
2303 聯電,2007/8/17,17.15,12.84
2308 台達電,2007/8/17,114,68.24
2317 鴻海,2007/8/17,246,71.72
2327 國巨,2007/8/17,12.1,30.67
2330 台積電,2007/8/17,59,37.66
2354 鴻準,2007/8/17,282,123.46
2357 華碩,2007/8/17,83.8,156.25
2382 廣達,2007/8/17,52,26.27
2395 研華,2007/8/17,91,41.87
2408 南亞科,2007/8/17,23.85,527.39
2409 友達,2007/8/17,45.9,29.64
2412 中華電,2007/8/17,51,34.94
2454 聯發科,2007/8/17,499,295.43
2474 可成,2007/8/17,225,101.32
2492 華新科,2007/8/17,34,30.09
2801 彰銀,2007/8/17,18.75,9.22
2823 中壽,2007/8/17,17,6.01
2880 華南金,2007/8/17,20,8.47
2881 富邦金,2007/8/17,26.5,15.25
2882 國泰金,2007/8/17,70.1,38.56
2883 開發金,2007/8/17,12.45,7.61
2884 玉山金,2007/8/17,16.65,6.3
2885 元大金,2007/8/17,16.2,10.1
2886 兆豐金,2007/8/17,19.1,10.7
2887 台新金,2007/8/17,15.15,7.16
2890 永豐金,2007/8/17,14.65,7.51
2891 中信金,2007/8/17,21.75,8.38
2892 第一金,2007/8/17,20.55,8.55
2912 統一超,2007/8/17,80,48.85
3008 大立光,2007/8/17,310,241.68
3045 台灣大,2007/8/17,36,26.31
3481 群創,2007/8/17,123,83.04
4904 遠傳,2007/8/17,37.3,24.41
6505 台塑化,2007/8/17,85,55.36
9904 寶成,2007/8/17,31.6,16.82
0050 元大台灣50,2007/8/24,63.5,43.38
1101 台泥,2007/8/24,39.8,20.82
1102 亞泥,2007/8/24,42,20.09
1216 統一,2007/8/24,34.2,15.02
1301 台塑,2007/8/24,79.7,42.84
1303 南亞,2007/8/24,74.2,42.95
1402 遠東新,2007/8/24,35.2,18.93
2002 中鋼,2007/8/24,39.3,20.91
2105 正新,2007/8/24,56.5,16.11
2301 光寶科,2007/8/24,47.5,20.43
2303 聯電,2007/8/24,18.3,13.7
2308 台達電,2007/8/24,116,69.44
2317 鴻海,2007/8/24,282.5,82.36
2327 國巨,2007/8/24,12.4,31.43
2330 台積電,2007/8/24,61.6,39.32
2354 鴻準,2007/8/24,302,132.21
2357 華碩,2007/8/24,87.8,163.71
2382 廣達,2007/8/24,55.3,27.93
2395 研華,2007/8/24,94.2,43.35
2408 南亞科,2007/8/24,24.3,537.34
2409 友達,2007/8/24,48.8,31.51
2412 中華電,2007/8/24,54.6,37.41
2454 聯發科,2007/8/24,526,311.41
2474 可成,2007/8/24,249,112.12
2492 華新科,2007/8/24,35.2,31.15
2801 彰銀,2007/8/24,19.6,9.64
2823 中壽,2007/8/24,18.1,6.4
2880 華南金,2007/8/24,21,8.89
2881 富邦金,2007/8/24,27.9,16.06
2882 國泰金,2007/8/24,74.5,40.99
2883 開發金,2007/8/24,13.4,8.19
2884 玉山金,2007/8/24,17.1,6.47
2885 元大金,2007/8/24,18.6,11.6
2886 兆豐金,2007/8/24,19.85,11.12
2887 台新金,2007/8/24,16.4,7.75
2890 永豐金,2007/8/24,14.8,7.59
2891 中信金,2007/8/24,23.05,8.88
2892 第一金,2007/8/24,21.65,9.01
2912 統一超,2007/8/24,86.1,52.57
3008 大立光,2007/8/24,291.5,227.25
3045 台灣大,2007/8/24,38.65,28.25
3481 群創,2007/8/24,143,96.54
4904 遠傳,2007/8/24,37.8,24.74
6505 台塑化,2007/8/24,90.9,59.2
9904 寶成,2007/8/24,34,18.1
0050 元大台灣50,2007/8/31,65.6,44.81
1101 台泥,2007/8/31,42.4,22.18
1102 亞泥,2007/8/31,46.3,22.15
1216 統一,2007/8/31,38.25,16.8
1301 台塑,2007/8/31,82,44.08
1303 南亞,2007/8/31,80,46.3
1402 遠東新,2007/8/31,38.8,20.86
2002 中鋼,2007/8/31,44.8,23.84
2105 正新,2007/8/31,60.5,17.25
2301 光寶科,2007/8/31,52.1,22.41
2303 聯電,2007/8/31,18.5,13.85
2308 台達電,2007/8/31,123,73.63
2317 鴻海,2007/8/31,245,87.82
2327 國巨,2007/8/31,12.65,32.06
2330 台積電,2007/8/31,62.7,40.03
2354 鴻準,2007/8/31,300,131.34
2357 華碩,2007/8/31,98.5,183.66
2382 廣達,2007/8/31,53.7,27.12
2395 研華,2007/8/31,99.7,45.88
2408 南亞科,2007/8/31,24.3,537.34
2409 友達,2007/8/31,47.8,30.87
2412 中華電,2007/8/31,58.6,40.15
2454 聯發科,2007/8/31,560,331.54
2474 可成,2007/8/31,264,118.88
2492 華新科,2007/8/31,33.6,29.74
2801 彰銀,2007/8/31,20.7,10.18
2823 中壽,2007/8/31,18.55,6.56
2880 華南金,2007/8/31,21.75,9.21
2881 富邦金,2007/8/31,28.45,16.38
2882 國泰金,2007/8/31,73.5,40.43
2883 開發金,2007/8/31,13.45,8.22
2884 玉山金,2007/8/31,17.4,6.58
