證券代碼,年月日,收盤價(元),收盤價(元)_週
4904 遠傳,2011/2/11,42.2,28.49
4938 和碩,2011/2/11,37.3,26.13
6505 台塑化,2011/2/11,91,70.13
9904 寶成,2011/2/11,26.5,18.81
0050 元大台灣50,2011/2/18,60.65,48.24
1101 台泥,2011/2/18,30.25,18.83
1102 亞泥,2011/2/18,30.55,19.5
1216 統一,2011/2/18,39.3,22.7
1301 台塑,2011/2/18,103,71.36
1303 南亞,2011/2/18,87.2,61.49
1402 遠東新,2011/2/18,48.95,31.27
2002 中鋼,2011/2/18,33.65,23.27
2105 正新,2011/2/18,61.8,29.82
2301 光寶科,2011/2/18,36.5,21.58
2303 聯電,2011/2/18,16.4,11.63
2308 台達電,2011/2/18,125.5,92.21
2317 鴻海,2011/2/18,116.5,66.23
2327 國巨,2011/2/18,14.6,39.25
2330 台積電,2011/2/18,73,55.91
2354 鴻準,2011/2/18,112,74.48
2357 華碩,2011/2/18,250.5,126.51
2382 廣達,2011/2/18,57,36.6
2395 研華,2011/2/18,83,48.5
2408 南亞科,2011/2/18,17.65,141.15
2409 友達,2011/2/18,27.1,20.85
2412 中華電,2011/2/18,87.7,58.69
2454 聯發科,2011/2/18,343,245.36
2474 可成,2011/2/18,122,96.46
2492 華新科,2011/2/18,19.2,19.66
2801 彰銀,2011/2/18,23.1,12.7
2823 中壽,2011/2/18,29.4,13.35
2880 華南金,2011/2/18,21.85,11.18
2881 富邦金,2011/2/18,38.7,25.9
2882 國泰金,2011/2/18,49.2,31.39
2883 開發金,2011/2/18,12.35,8.68
2884 玉山金,2011/2/18,19.45,8.58
2885 元大金,2011/2/18,21.4,14.67
2886 兆豐金,2011/2/18,23,14.63
2887 台新金,2011/2/18,16,7.96
2890 永豐金,2011/2/18,13,6.81
2891 中信金,2011/2/18,23.9,11.5
2892 第一金,2011/2/18,24.65,12.25
2912 統一超,2011/2/18,121.5,92.34
3008 大立光,2011/2/18,797,698.14
3045 台灣大,2011/2/18,66.6,48.1
3481 群創,2011/2/18,33.25,27.88
4904 遠傳,2011/2/18,42.1,28.42
4938 和碩,2011/2/18,37.9,26.55
6505 台塑化,2011/2/18,91.5,70.52
9904 寶成,2011/2/18,27.05,19.2
0050 元大台灣50,2011/2/25,59.5,47.33
1101 台泥,2011/2/25,29.4,18.3
1102 亞泥,2011/2/25,29.85,19.05
1216 統一,2011/2/25,37.75,21.8
1301 台塑,2011/2/25,99.5,68.93
1303 南亞,2011/2/25,85.7,60.43
1402 遠東新,2011/2/25,46.05,29.42
2002 中鋼,2011/2/25,33.5,23.17
2105 正新,2011/2/25,59.7,28.8
2301 光寶科,2011/2/25,37,21.88
2303 聯電,2011/2/25,15.4,10.92
2308 台達電,2011/2/25,123.5,90.74
2317 鴻海,2011/2/25,109,61.97
2327 國巨,2011/2/25,14.7,39.52
2330 台積電,2011/2/25,70.5,53.99
2354 鴻準,2011/2/25,106,70.49
2357 華碩,2011/2/25,269,135.86
2382 廣達,2011/2/25,58.1,37.31
2395 研華,2011/2/25,81.8,47.8
2408 南亞科,2011/2/25,15.85,126.76
2409 友達,2011/2/25,26.9,20.69
2412 中華電,2011/2/25,88.1,58.96
2454 聯發科,2011/2/25,334,238.93
2474 可成,2011/2/25,124,98.04
2492 華新科,2011/2/25,18.4,18.84
2801 彰銀,2011/2/25,21.85,12.01
2823 中壽,2011/2/25,28.25,12.83
2880 華南金,2011/2/25,21,10.75
2881 富邦金,2011/2/25,37.55,25.13
2882 國泰金,2011/2/25,47.4,30.24
2883 開發金,2011/2/25,11.4,8.01
2884 玉山金,2011/2/25,18.2,8.03
2885 元大金,2011/2/25,20.25,13.88
2886 兆豐金,2011/2/25,21.45,13.64
2887 台新金,2011/2/25,15.35,7.64
2890 永豐金,2011/2/25,12.25,6.42
2891 中信金,2011/2/25,23.2,11.16
2892 第一金,2011/2/25,24.15,12
2912 統一超,2011/2/25,123.5,93.87
3008 大立光,2011/2/25,811,710.4
3045 台灣大,2011/2/25,66.5,48.03
3481 群創,2011/2/25,31.6,26.49
4904 遠傳,2011/2/25,42.5,28.69
4938 和碩,2011/2/25,35,24.52
6505 台塑化,2011/2/25,89.7,69.13
9904 寶成,2011/2/25,25.95,18.42
0050 元大台灣50,2011/3/4,60.65,48.24
1101 台泥,2011/3/4,31.35,19.51
1102 亞泥,2011/3/4,31.1,19.85
1216 統一,2011/3/4,37.55,21.69
1301 台塑,2011/3/4,97.5,67.55
1303 南亞,2011/3/4,85.3,60.15
1402 遠東新,2011/3/4,44.45,28.39
2002 中鋼,2011/3/4,34,23.51
2105 正新,2011/3/4,61.6,29.72
2301 光寶科,2011/3/4,37.8,22.35
2303 聯電,2011/3/4,15.9,11.27
2308 台達電,2011/3/4,132,96.99
2317 鴻海,2011/3/4,117.5,66.8
2327 國巨,2011/3/4,15,40.33
2330 台積電,2011/3/4,71.8,54.99
2354 鴻準,2011/3/4,116.5,77.47
2357 華碩,2011/3/4,269,135.86
2382 廣達,2011/3/4,61,39.17
2395 研華,2011/3/4,83.4,48.73
2408 南亞科,2011/3/4,15.95,127.56
2409 友達,2011/3/4,27.25,20.96
2412 中華電,2011/3/4,89,59.56
2454 聯發科,2011/3/4,335.5,240
2474 可成,2011/3/4,139.5,110.29
2492 華新科,2011/3/4,19.3,19.76
2801 彰銀,2011/3/4,22.4,12.31
2823 中壽,2011/3/4,30,13.62
2880 華南金,2011/3/4,21.4,10.95
2881 富邦金,2011/3/4,37.85,25.33
2882 國泰金,2011/3/4,48.55,30.97
2883 開發金,2011/3/4,11.85,8.33
2884 玉山金,2011/3/4,18.65,8.23
2885 元大金,2011/3/4,20.6,14.12
2886 兆豐金,2011/3/4,21.95,13.96
2887 台新金,2011/3/4,16.15,8.04
2890 永豐金,2011/3/4,12.95,6.79
2891 中信金,2011/3/4,24,11.55
2892 第一金,2011/3/4,24.85,12.35
2912 統一超,2011/3/4,127,96.53
3008 大立光,2011/3/4,854,748.06
3045 台灣大,2011/3/4,68,49.12
3481 群創,2011/3/4,34.4,28.84
4904 遠傳,2011/3/4,42.7,28.83
4938 和碩,2011/3/4,35.85,25.12
6505 台塑化,2011/3/4,89.5,68.98
9904 寶成,2011/3/4,26.5,18.81
0050 元大台灣50,2011/3/11,58.85,46.81
1101 台泥,2011/3/11,30.95,19.26
1102 亞泥,2011/3/11,31.25,19.95
1216 統一,2011/3/11,38.05,21.98
1301 台塑,2011/3/11,92.8,64.29
1303 南亞,2011/3/11,81,57.11
1402 遠東新,2011/3/11,42.1,26.89
2002 中鋼,2011/3/11,33.4,23.1
2105 正新,2011/3/11,65.9,31.8
2301 光寶科,2011/3/11,36.7,21.7
2303 聯電,2011/3/11,14.85,10.53
2308 台達電,2011/3/11,123.5,90.74
2317 鴻海,2011/3/11,113,64.24
2327 國巨,2011/3/11,13.9,37.37
2330 台積電,2011/3/11,70,53.61
2354 鴻準,2011/3/11,114,75.81
2357 華碩,2011/3/11,253,127.78
2382 廣達,2011/3/11,54.7,35.13
2395 研華,2011/3/11,83.5,48.79
2408 南亞科,2011/3/11,15.5,123.96
2409 友達,2011/3/11,26.5,20.39
2412 中華電,2011/3/11,88.3,59.1
2454 聯發科,2011/3/11,345,246.79
2474 可成,2011/3/11,132,104.36
2492 華新科,2011/3/11,18.5,18.94
2801 彰銀,2011/3/11,22.35,12.29
2823 中壽,2011/3/11,29.5,13.39
2880 華南金,2011/3/11,21.3,10.9
2881 富邦金,2011/3/11,38.45,25.73
2882 國泰金,2011/3/11,47.75,30.46
2883 開發金,2011/3/11,11.55,8.12
2884 玉山金,2011/3/11,17.9,7.9
2885 元大金,2011/3/11,20.45,14.02
2886 兆豐金,2011/3/11,22.3,14.18
2887 台新金,2011/3/11,16.2,8.06
2890 永豐金,2011/3/11,12.8,6.71
2891 中信金,2011/3/11,24.45,11.77
2892 第一金,2011/3/11,24.4,12.12
2912 統一超,2011/3/11,128.5,97.67
3008 大立光,2011/3/11,777,680.62
3045 台灣大,2011/3/11,67.2,48.54
3481 群創,2011/3/11,31.85,26.7
4904 遠傳,2011/3/11,42.8,28.89
4938 和碩,2011/3/11,33.45,23.43
6505 台塑化,2011/3/11,87.6,67.51
9904 寶成,2011/3/11,25.8,18.31
0050 元大台灣50,2011/3/18,57.75,45.93
1101 台泥,2011/3/18,32.1,19.98
1102 亞泥,2011/3/18,31.85,20.33
1216 統一,2011/3/18,38.15,22.03
1301 台塑,2011/3/18,99,68.59
1303 南亞,2011/3/18,84.9,59.86
1402 遠東新,2011/3/18,43.1,27.53
2002 中鋼,2011/3/18,34.5,23.86
2105 正新,2011/3/18,68,32.81
2301 光寶科,2011/3/18,35.3,20.87
2303 聯電,2011/3/18,14.6,10.35
2308 台達電,2011/3/18,118.5,87.07
2317 鴻海,2011/3/18,100.5,57.13
2327 國巨,2011/3/18,14,37.64
2330 台積電,2011/3/18,68.3,52.31
2354 鴻準,2011/3/18,105,69.82
2357 華碩,2011/3/18,253,127.78
2382 廣達,2011/3/18,53.2,34.16
2395 研華,2011/3/18,82.2,48.03
2408 南亞科,2011/3/18,14.3,114.36
2409 友達,2011/3/18,25.5,19.62
2412 中華電,2011/3/18,87.4,58.49
2454 聯發科,2011/3/18,346.5,247.87
2474 可成,2011/3/18,126.5,100.02
2492 華新科,2011/3/18,17.2,17.61
2801 彰銀,2011/3/18,21.45,11.79
2823 中壽,2011/3/18,28.95,13.14
2880 華南金,2011/3/18,20.45,10.46
2881 富邦金,2011/3/18,37.85,25.33
2882 國泰金,2011/3/18,43.9,28
2883 開發金,2011/3/18,10.8,7.59
2884 玉山金,2011/3/18,16.85,7.44
2885 元大金,2011/3/18,19.45,13.34
2886 兆豐金,2011/3/18,21.3,13.55
2887 台新金,2011/3/18,15.5,7.72
2890 永豐金,2011/3/18,12.9,6.76
2891 中信金,2011/3/18,23.65,11.38
2892 第一金,2011/3/18,23.8,11.82
2912 統一超,2011/3/18,131.5,99.95
3008 大立光,2011/3/18,782,685
3045 台灣大,2011/3/18,67.6,48.83
3481 群創,2011/3/18,29.45,24.69
4904 遠傳,2011/3/18,43.1,29.1
4938 和碩,2011/3/18,32.8,22.98
6505 台塑化,2011/3/18,91.8,70.75
9904 寶成,2011/3/18,26.05,18.49
0050 元大台灣50,2011/3/25,59.35,47.21
1101 台泥,2011/3/25,33.5,20.85
1102 亞泥,2011/3/25,32.65,20.84
1216 統一,2011/3/25,39.5,22.81
1301 台塑,2011/3/25,100.5,69.62
1303 南亞,2011/3/25,83.6,58.95
1402 遠東新,2011/3/25,47.2,30.15
2002 中鋼,2011/3/25,34.65,23.96
2105 正新,2011/3/25,67.9,32.76
2301 光寶科,2011/3/25,35.45,20.96
2303 聯電,2011/3/25,15.1,10.7
2308 台達電,2011/3/25,124.5,91.48
2317 鴻海,2011/3/25,106,60.26
2327 國巨,2011/3/25,14.25,38.31
2330 台積電,2011/3/25,71.2,54.53
2354 鴻準,2011/3/25,108.5,72.15
2357 華碩,2011/3/25,253.5,128.03
2382 廣達,2011/3/25,54.3,34.87
2395 研華,2011/3/25,85.6,50.02
2408 南亞科,2011/3/25,15.45,123.56
2409 友達,2011/3/25,24.95,19.19
2412 中華電,2011/3/25,89,59.56
2454 聯發科,2011/3/25,343,245.36
2474 可成,2011/3/25,128.5,101.6
2492 華新科,2011/3/25,18.15,18.58
2801 彰銀,2011/3/25,23.05,12.67
2823 中壽,2011/3/25,28.4,12.89
2880 華南金,2011/3/25,21.5,11
2881 富邦金,2011/3/25,38.5,25.77
2882 國泰金,2011/3/25,45.45,28.99
2883 開發金,2011/3/25,11.25,7.91
2884 玉山金,2011/3/25,18.25,8.05
2885 元大金,2011/3/25,20.15,13.82
2886 兆豐金,2011/3/25,22.6,14.37
2887 台新金,2011/3/25,16.35,8.14
2890 永豐金,2011/3/25,13.15,6.89
2891 中信金,2011/3/25,24.8,11.93
2892 第一金,2011/3/25,25,12.42
2912 統一超,2011/3/25,130,98.81
3008 大立光,2011/3/25,790,692
3045 台灣大,2011/3/25,68.7,49.62
3481 群創,2011/3/25,31.25,26.2
4904 遠傳,2011/3/25,42.8,28.89
4938 和碩,2011/3/25,33.8,23.68
6505 台塑化,2011/3/25,92.8,71.52
9904 寶成,2011/3/25,26.6,18.88
0050 元大台灣50,2011/4/1,59.85,47.6
1101 台泥,2011/4/1,36.3,22.59
1102 亞泥,2011/4/1,33.5,21.38
1216 統一,2011/4/1,40.3,23.28
1301 台塑,2011/4/1,104,72.05
1303 南亞,2011/4/1,87,61.35
1402 遠東新,2011/4/1,46.3,29.58
2002 中鋼,2011/4/1,35.05,24.24
2105 正新,2011/4/1,69.1,33.34
2301 光寶科,2011/4/1,36.8,21.76
2303 聯電,2011/4/1,15.15,10.74
2308 台達電,2011/4/1,118.5,87.07
2317 鴻海,2011/4/1,106,60.26
2327 國巨,2011/4/1,14.1,37.91
2330 台積電,2011/4/1,70.7,54.15
2354 鴻準,2011/4/1,113,75.14
2357 華碩,2011/4/1,248,125.25
2382 廣達,2011/4/1,54.9,35.25
2395 研華,2011/4/1,89.1,52.06
2408 南亞科,2011/4/1,15.55,124.36
2409 友達,2011/4/1,25.05,19.27
2412 中華電,2011/4/1,91.4,61.17
2454 聯發科,2011/4/1,343,245.36
2474 可成,2011/4/1,144,113.85
2492 華新科,2011/4/1,17.95,18.38
2801 彰銀,2011/4/1,23.85,13.11
2823 中壽,2011/4/1,29.6,13.44
2880 華南金,2011/4/1,21.9,11.21
2881 富邦金,2011/4/1,38.9,26.04
2882 國泰金,2011/4/1,48.2,30.75
2883 開發金,2011/4/1,11.8,8.29
2884 玉山金,2011/4/1,18.75,8.27
2885 元大金,2011/4/1,21.05,14.43
2886 兆豐金,2011/4/1,23,14.63
2887 台新金,2011/4/1,16.65,8.29
2890 永豐金,2011/4/1,13.35,7
2891 中信金,2011/4/1,24.7,11.89
2892 第一金,2011/4/1,25.15,12.5
2912 統一超,2011/4/1,132.5,100.71
3008 大立光,2011/4/1,842,737.55
3045 台灣大,2011/4/1,69.5,50.2
3481 群創,2011/4/1,29.95,25.11
4904 遠傳,2011/4/1,43.3,29.23
4938 和碩,2011/4/1,33.05,23.15
6505 台塑化,2011/4/1,96.2,74.14
9904 寶成,2011/4/1,27.25,19.34
0050 元大台灣50,2011/4/8,61.1,48.6
1101 台泥,2011/4/8,37.35,23.24
1102 亞泥,2011/4/8,34.65,22.12
1216 統一,2011/4/8,40.7,23.51
1301 台塑,2011/4/8,104.5,72.4
1303 南亞,2011/4/8,88,62.05
1402 遠東新,2011/4/8,47.05,30.06
2002 中鋼,2011/4/8,35.2,24.34
2105 正新,2011/4/8,70.4,33.97
2301 光寶科,2011/4/8,37.3,22.05
2303 聯電,2011/4/8,15.6,11.06
2308 台達電,2011/4/8,130.5,95.89
2317 鴻海,2011/4/8,107.5,61.11
2327 國巨,2011/4/8,15.6,41.94
2330 台積電,2011/4/8,72.9,55.83
2354 鴻準,2011/4/8,115.5,76.8
2357 華碩,2011/4/8,254.5,128.53
2382 廣達,2011/4/8,55.2,35.45
2395 研華,2011/4/8,89.2,52.12
2408 南亞科,2011/4/8,15.65,125.16
2409 友達,2011/4/8,26,20
2412 中華電,2011/4/8,91.6,61.3
2454 聯發科,2011/4/8,350,250.37
2474 可成,2011/4/8,157,124.13
2492 華新科,2011/4/8,18.85,19.3
2801 彰銀,2011/4/8,24.45,13.44
2823 中壽,2011/4/8,30.45,13.82
2880 華南金,2011/4/8,22.6,11.56
2881 富邦金,2011/4/8,39.5,26.44
2882 國泰金,2011/4/8,47.55,30.33
2883 開發金,2011/4/8,11.9,8.36
2884 玉山金,2011/4/8,19.05,8.41
2885 元大金,2011/4/8,21.4,14.67
2886 兆豐金,2011/4/8,23.45,14.91
2887 台新金,2011/4/8,16.95,8.44
2890 永豐金,2011/4/8,13.9,7.28
2891 中信金,2011/4/8,24.8,11.93
2892 第一金,2011/4/8,25.2,12.52
2912 統一超,2011/4/8,135.5,102.99
3008 大立光,2011/4/8,816,714.78
3045 台灣大,2011/4/8,69.9,50.49
3481 群創,2011/4/8,32,26.83
4904 遠傳,2011/4/8,43.7,29.5
4938 和碩,2011/4/8,34.2,23.96
6505 台塑化,2011/4/8,98.8,76.15
9904 寶成,2011/4/8,27.85,19.77
0050 元大台灣50,2011/4/15,59.65,47.44
1101 台泥,2011/4/15,37.25,23.18
1102 亞泥,2011/4/15,35.1,22.4
1216 統一,2011/4/15,39.8,22.99
1301 台塑,2011/4/15,104,72.05
1303 南亞,2011/4/15,86.3,60.85
1402 遠東新,2011/4/15,45.2,28.87
2002 中鋼,2011/4/15,34.85,24.1
2105 正新,2011/4/15,68.1,32.86
2301 光寶科,2011/4/15,36.15,21.37
2303 聯電,2011/4/15,14.9,10.56
2308 台達電,2011/4/15,125,91.85
2317 鴻海,2011/4/15,105,59.69
2327 國巨,2011/4/15,15.55,41.81
2330 台積電,2011/4/15,69.2,53
2354 鴻準,2011/4/15,119,79.13
2357 華碩,2011/4/15,238,120.2
2382 廣達,2011/4/15,52.8,33.91
2395 研華,2011/4/15,92.5,54.05
2408 南亞科,2011/4/15,14.9,119.16
2409 友達,2011/4/15,25.05,19.27
2412 中華電,2011/4/15,90.9,60.84
2454 聯發科,2011/4/15,336,240.36
2474 可成,2011/4/15,158,124.92
2492 華新科,2011/4/15,18.1,18.53
2801 彰銀,2011/4/15,23.4,12.86
2823 中壽,2011/4/15,30.65,13.92
2880 華南金,2011/4/15,21.95,11.23
2881 富邦金,2011/4/15,39.25,26.27
2882 國泰金,2011/4/15,45.8,29.22
2883 開發金,2011/4/15,11.4,8.01
2884 玉山金,2011/4/15,18.6,8.21
2885 元大金,2011/4/15,19.55,13.4
2886 兆豐金,2011/4/15,22.5,14.31
2887 台新金,2011/4/15,15.95,7.94
2890 永豐金,2011/4/15,13.5,7.07
2891 中信金,2011/4/15,23.85,11.48
2892 第一金,2011/4/15,24.1,11.97
2912 統一超,2011/4/15,134.5,102.23
3008 大立光,2011/4/15,852,746.31
3045 台灣大,2011/4/15,73,52.73
3481 群創,2011/4/15,31.05,26.03
4904 遠傳,2011/4/15,43,29.03
4938 和碩,2011/4/15,33.95,23.78
6505 台塑化,2011/4/15,95.1,73.29
9904 寶成,2011/4/15,27.5,19.52
0050 元大台灣50,2011/4/22,61.6,49
1101 台泥,2011/4/22,39.65,24.68
1102 亞泥,2011/4/22,36.05,23.01
1216 統一,2011/4/22,41.5,23.97
1301 台塑,2011/4/22,112.5,77.94
1303 南亞,2011/4/22,88.2,62.19
1402 遠東新,2011/4/22,47.1,30.09
2002 中鋼,2011/4/22,35.1,24.27
2105 正新,2011/4/22,70.3,33.92
2301 光寶科,2011/4/22,37,21.88
2303 聯電,2011/4/22,15.2,10.78
2308 台達電,2011/4/22,132,96.99
2317 鴻海,2011/4/22,109.5,62.25
2327 國巨,2011/4/22,15.5,41.67
2330 台積電,2011/4/22,70.9,54.3
2354 鴻準,2011/4/22,134,89.1
2357 華碩,2011/4/22,249.5,126.01
2382 廣達,2011/4/22,55,35.32
2395 研華,2011/4/22,95.5,55.8
2408 南亞科,2011/4/22,14.95,119.56
2409 友達,2011/4/22,24.75,19.04
2412 中華電,2011/4/22,92,61.57
2454 聯發科,2011/4/22,311,222.47
2474 可成,2011/4/22,175,138.36
2492 華新科,2011/4/22,18.05,18.48
2801 彰銀,2011/4/22,25.3,13.91
2823 中壽,2011/4/22,35.1,16.62
2880 華南金,2011/4/22,23,11.77
2881 富邦金,2011/4/22,40.9,27.37
2882 國泰金,2011/4/22,47.3,30.17
2883 開發金,2011/4/22,12.2,8.58
2884 玉山金,2011/4/22,19.5,8.61
2885 元大金,2011/4/22,20.5,14.06
2886 兆豐金,2011/4/22,24.35,15.49
2887 台新金,2011/4/22,16.8,8.36
2890 永豐金,2011/4/22,13.75,7.21
2891 中信金,2011/4/22,24.55,11.81
2892 第一金,2011/4/22,26.15,12.99
2912 統一超,2011/4/22,145,110.21
3008 大立光,2011/4/22,926,811.13
3045 台灣大,2011/4/22,74.2,53.59
3481 群創,2011/4/22,31.4,26.33
4904 遠傳,2011/4/22,43.6,29.43
4938 和碩,2011/4/22,34.35,24.06
6505 台塑化,2011/4/22,99.5,76.69
9904 寶成,2011/4/22,27.9,19.81
0050 元大台灣50,2011/4/29,62,49.31
1101 台泥,2011/4/29,41.95,26.11
1102 亞泥,2011/4/29,38.3,24.45
1216 統一,2011/4/29,41.2,23.8
1301 台塑,2011/4/29,117,81.06
1303 南亞,2011/4/29,87.8,61.91
1402 遠東新,2011/4/29,45,28.75
2002 中鋼,2011/4/29,35.4,24.48
2105 正新,2011/4/29,72.3,34.88
2301 光寶科,2011/4/29,36.25,21.43
2303 聯電,2011/4/29,14.85,10.53
2308 台達電,2011/4/29,128,94.05
2317 鴻海,2011/4/29,108.5,61.68
2327 國巨,2011/4/29,15.5,41.67
2330 台積電,2011/4/29,73.2,56.06
2354 鴻準,2011/4/29,137,91.1
2357 華碩,2011/4/29,258,130.3
2382 廣達,2011/4/29,56.5,36.28
2395 研華,2011/4/29,94.8,55.39
2408 南亞科,2011/4/29,14.5,115.96
2409 友達,2011/4/29,22.95,17.66
2412 中華電,2011/4/29,91.1,60.97
2454 聯發科,2011/4/29,316.5,226.41
2474 可成,2011/4/29,180,142.32
2492 華新科,2011/4/29,17.5,17.92
2801 彰銀,2011/4/29,25,13.74
2823 中壽,2011/4/29,33.45,15.84
2880 華南金,2011/4/29,22.9,11.72
2881 富邦金,2011/4/29,42,28.11
2882 國泰金,2011/4/29,47.8,30.49
2883 開發金,2011/4/29,12,8.44
2884 玉山金,2011/4/29,20.3,8.96
2885 元大金,2011/4/29,19.9,13.64
2886 兆豐金,2011/4/29,25,15.9
2887 台新金,2011/4/29,16.85,8.39
2890 永豐金,2011/4/29,13.6,7.13
2891 中信金,2011/4/29,26.25,12.63
2892 第一金,2011/4/29,26.55,13.19
2912 統一超,2011/4/29,157,119.33
3008 大立光,2011/4/29,909,796.24
3045 台灣大,2011/4/29,73.9,53.38
3481 群創,2011/4/29,29.4,24.65
4904 遠傳,2011/4/29,43.45,29.33
4938 和碩,2011/4/29,30.2,21.16
6505 台塑化,2011/4/29,100.5,77.46
9904 寶成,2011/4/29,27,19.17
0050 元大台灣50,2011/5/6,61.95,49.27
1101 台泥,2011/5/6,38.7,24.08
1102 亞泥,2011/5/6,36.9,23.55
1216 統一,2011/5/6,40.6,23.45
1301 台塑,2011/5/6,111.5,77.25
1303 南亞,2011/5/6,83.9,59.16
1402 遠東新,2011/5/6,45.2,28.87
2002 中鋼,2011/5/6,35,24.2
2105 正新,2011/5/6,77.7,37.49
2301 光寶科,2011/5/6,36.25,21.43
2303 聯電,2011/5/6,15,10.63
2308 台達電,2011/5/6,131,96.25
2317 鴻海,2011/5/6,107.5,61.11
2327 國巨,2011/5/6,15.55,41.81
2330 台積電,2011/5/6,75,57.44
2354 鴻準,2011/5/6,147.5,98.08
2357 華碩,2011/5/6,266,134.34
2382 廣達,2011/5/6,59.3,38.08
2395 研華,2011/5/6,95.7,55.92
2408 南亞科,2011/5/6,14.15,113.16
2409 友達,2011/5/6,23.35,17.96
2412 中華電,2011/5/6,91.3,61.1
2454 聯發科,2011/5/6,347.5,248.58
2474 可成,2011/5/6,193,152.59
2492 華新科,2011/5/6,17,17.41
2801 彰銀,2011/5/6,25.15,13.83
2823 中壽,2011/5/6,34,16.1
2880 華南金,2011/5/6,22.95,11.74
2881 富邦金,2011/5/6,41.5,27.78
2882 國泰金,2011/5/6,46.4,29.6
2883 開發金,2011/5/6,11.8,8.29
2884 玉山金,2011/5/6,20.6,9.09
2885 元大金,2011/5/6,20.05,13.75
2886 兆豐金,2011/5/6,24.7,15.71
2887 台新金,2011/5/6,16.55,8.24
2890 永豐金,2011/5/6,13.65,7.15
2891 中信金,2011/5/6,26.3,12.66
2892 第一金,2011/5/6,26.3,13.07
2912 統一超,2011/5/6,151.5,115.15
3008 大立光,2011/5/6,910,797.12
3045 台灣大,2011/5/6,73,52.73
3481 群創,2011/5/6,28.3,23.73
4904 遠傳,2011/5/6,43.05,29.06
4938 和碩,2011/5/6,30.25,21.19
6505 台塑化,2011/5/6,96.7,74.53
9904 寶成,2011/5/6,26.85,19.06
0050 元大台灣50,2011/5/13,62.05,49.35
1101 台泥,2011/5/13,39.6,24.65
1102 亞泥,2011/5/13,38.4,24.51
1216 統一,2011/5/13,41.25,23.83
1301 台塑,2011/5/13,114,78.98
1303 南亞,2011/5/13,83,58.53
1402 遠東新,2011/5/13,44.4,28.36
2002 中鋼,2011/5/13,35.15,24.31
2105 正新,2011/5/13,79.6,38.41
2301 光寶科,2011/5/13,36,21.28
2303 聯電,2011/5/13,14.95,10.6
2308 台達電,2011/5/13,122,89.64
2317 鴻海,2011/5/13,108.5,61.68
2327 國巨,2011/5/13,15.6,41.94
2330 台積電,2011/5/13,75.9,58.13
2354 鴻準,2011/5/13,137,91.1
2357 華碩,2011/5/13,262.5,132.57
2382 廣達,2011/5/13,60.5,38.85
2395 研華,2011/5/13,95.6,55.86
2408 南亞科,2011/5/13,13.35,106.77
2409 友達,2011/5/13,22.85,17.58
2412 中華電,2011/5/13,92.5,61.91
2454 聯發科,2011/5/13,352.5,252.16
2474 可成,2011/5/13,173,136.78
2492 華新科,2011/5/13,17.1,17.51
2801 彰銀,2011/5/13,25.2,13.85
2823 中壽,2011/5/13,33.75,15.98
2880 華南金,2011/5/13,22.85,11.69
2881 富邦金,2011/5/13,42.15,28.21
2882 國泰金,2011/5/13,46.7,29.79
2883 開發金,2011/5/13,11.85,8.33
2884 玉山金,2011/5/13,21.65,9.55
2885 元大金,2011/5/13,19.8,13.58
2886 兆豐金,2011/5/13,24.45,15.55
2887 台新金,2011/5/13,17.3,8.61
2890 永豐金,2011/5/13,13.65,7.15
2891 中信金,2011/5/13,25,12.03
2892 第一金,2011/5/13,26.55,13.19
2912 統一超,2011/5/13,157.5,119.71
3008 大立光,2011/5/13,895,783.98
3045 台灣大,2011/5/13,74.2,53.59
3481 群創,2011/5/13,28.25,23.68
4904 遠傳,2011/5/13,43.8,29.57
4938 和碩,2011/5/13,30.8,21.58
6505 台塑化,2011/5/13,100,77.07
9904 寶成,2011/5/13,27.15,19.27
0050 元大台灣50,2011/5/20,61.1,48.6
1101 台泥,2011/5/20,38.65,24.05
1102 亞泥,2011/5/20,36.9,23.55
1216 統一,2011/5/20,41.95,24.23
1301 台塑,2011/5/20,114.5,79.32
1303 南亞,2011/5/20,82,57.82
1402 遠東新,2011/5/20,44.95,28.71
2002 中鋼,2011/5/20,35.1,24.27
2105 正新,2011/5/20,79,38.12
2301 光寶科,2011/5/20,36.15,21.37
2303 聯電,2011/5/20,14.6,10.35
2308 台達電,2011/5/20,115.5,84.87
2317 鴻海,2011/5/20,103,58.56
2327 國巨,2011/5/20,15.5,41.67
2330 台積電,2011/5/20,75.5,57.82
2354 鴻準,2011/5/20,134.5,89.44
2357 華碩,2011/5/20,258,130.3
2382 廣達,2011/5/20,61,39.17
2395 研華,2011/5/20,96,56.09
2408 南亞科,2011/5/20,12.4,99.17
2409 友達,2011/5/20,22.1,17
2412 中華電,2011/5/20,92.7,62.04
2454 聯發科,2011/5/20,318,227.48
2474 可成,2011/5/20,178.5,141.13
2492 華新科,2011/5/20,16.45,16.84
2801 彰銀,2011/5/20,24.3,13.36
2823 中壽,2011/5/20,32.05,15.18
2880 華南金,2011/5/20,22.25,11.39
2881 富邦金,2011/5/20,40.8,27.31
2882 國泰金,2011/5/20,45.45,28.99
2883 開發金,2011/5/20,11.65,8.19
2884 玉山金,2011/5/20,20.95,9.25
2885 元大金,2011/5/20,19.75,13.54
2886 兆豐金,2011/5/20,24.35,15.49
2887 台新金,2011/5/20,16.5,8.21
2890 永豐金,2011/5/20,13.35,7
